"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4126",1.57972663289744,0.293794457528376,NA,0.00947182791016511,0.0827124370642859,-0.0902453513922635,NA,NA,NA,NA,NA,NA,NA,0.669088578609355,NA,11,-135.654200800753,295.129091256679,58.4508376329737,9.86466221975732e-15
"4634",1.57449619724043,0.292647990606751,NA,NA,0.084374971546142,-0.0938123767173027,NA,NA,NA,NA,"+",NA,NA,0.667186406837063,NA,11,-135.658608492515,295.137906640203,58.459653016498,9.82127751280163e-15
"3621",1.5938360078583,NA,NA,-0.00439817028896727,NA,NA,0.166334616293071,NA,NA,NA,"+",0.642860339549952,0.139875444961258,NA,NA,11,-135.662578543812,295.145846742796,58.4675931190915,9.78236383303962e-15
"4142",1.58570667092217,0.384234989121092,NA,0.0137075974095596,0.114781382154911,NA,-0.0802072307780338,NA,NA,NA,NA,NA,NA,0.594415084570424,NA,11,-135.669451866547,295.159593388265,58.4813397645606,9.71535703278741e-15
"1705",1.56893434372914,NA,NA,NA,-0.00665319531770417,NA,0.139663450129166,NA,0.169648689105885,NA,"+",0.58544620722764,NA,NA,NA,11,-135.669529388764,295.1597484327,58.4814948089955,9.71460390595929e-15
"3213",1.57875912340595,NA,NA,-0.0631362422083501,-0.0918548642804038,NA,NA,NA,0.178167231732424,NA,NA,0.479642755652114,0.124282449066109,NA,NA,11,-135.677805177867,295.176300010906,58.4980463872013,9.63453964723309e-15
"133",1.49658279255484,NA,NA,-0.249889133474877,NA,NA,NA,NA,0.647467102067026,NA,NA,NA,NA,NA,NA,8,-139.103197470169,295.179367913312,58.5011142896067,9.61977206282607e-15
"1209",1.5669595096183,NA,NA,NA,-0.0229703054028533,-0.0655217152907681,0.120318445947475,NA,0.154652483184536,NA,NA,0.618873423159697,NA,NA,NA,11,-135.679603327162,295.179896309496,58.5016426857908,9.61723087310486e-15
"3721",1.59699280658873,NA,NA,NA,-0.113654842465811,NA,NA,NA,0.166125826948633,NA,"+",0.493057422066788,0.144646942132376,NA,NA,11,-135.710251993784,295.24119364274,58.5629400190348,9.32694670423046e-15
"4650",1.58699654417325,0.390760137620008,NA,NA,0.118207178390429,NA,-0.0876031813903773,NA,NA,NA,"+",NA,NA,0.58707669245892,NA,11,-135.721568183812,295.263826022796,58.585572399091,9.22199614315135e-15
