"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4994",1.43469549328778,0.155455752527823,NA,NA,NA,NA,NA,NA,-0.104626970607611,"+","+",NA,NA,0.0533397787166377,NA,12,-35.9802072616315,98.1270811899296,21.5437092642656,7.29883252302328e-06
"8203",1.83618781745795,NA,0.360940892475468,NA,-0.0878465691149456,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048546466551219,9,-39.4853442998302,98.1951783955789,21.6118064699149,7.0545006568852e-06
"2116",1.82578518162799,0.0942857098054835,0.252531898196463,NA,NA,NA,NA,0.170137400574795,NA,NA,NA,NA,-0.0454189749098101,NA,NA,10,-38.3489357507999,98.2047208166684,21.6213488910044,7.02092231732634e-06
"132",1.84973061449588,0.0790570613957218,0.355598107321649,NA,NA,NA,NA,NA,-0.0240864427846902,NA,NA,NA,NA,NA,NA,9,-39.4958871908973,98.216264177713,21.632892252049,6.98051651360131e-06
"838",1.46235753097407,0.157847748047879,NA,-0.0616037447901546,NA,NA,NA,0.0241622937267164,NA,"+","+",NA,NA,NA,NA,12,-36.0303553897197,98.227377446106,21.6440055204421,6.9418359033591e-06
"585",1.71711398775851,NA,NA,NA,-0.0832010197098795,NA,NA,0.308142889545913,NA,NA,"+",NA,NA,NA,NA,9,-39.5165069116992,98.2575036193168,21.6741316936528,6.83805402794059e-06
"1035",1.83788078438767,NA,0.402828722191699,NA,-0.0627583908205688,NA,NA,NA,NA,NA,NA,-0.0485438393663217,NA,NA,NA,9,-39.5179882257689,98.2604662474562,21.6770943217923,6.8279322209378e-06
"594",1.73150292704131,0.178087446701029,NA,NA,NA,0.0228376227771303,NA,0.302578812878278,NA,NA,"+",NA,NA,NA,NA,10,-38.3994636135156,98.3057765420998,21.7224046164358,6.67498349034285e-06
"4107",1.83799118815119,NA,0.402240150986012,NA,-0.068095206488876,NA,NA,NA,NA,NA,NA,NA,NA,-0.0460995207546745,NA,9,-39.5472987188198,98.319087233558,21.7357153078941,6.63070666968469e-06
"76",1.83435578890716,0.0972645793619851,0.256720317459888,NA,-0.0462492588670599,NA,NA,0.158210296723619,NA,NA,NA,NA,NA,NA,NA,10,-38.4147289525758,98.33630722022,21.752935294556,6.57386139934886e-06
