"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1385",1.42620539544202,NA,NA,NA,-0.105185302585142,NA,0.172417437180204,0.426582531325892,NA,"+",NA,0.138959142940117,NA,NA,NA,12,-67.860257666136,161.887181998939,31.084642686415,2.12949369037381e-08
"2633",1.59232282952019,NA,NA,NA,-0.1493476429705,NA,NA,0.773483420266719,NA,NA,"+",NA,0.0113501037916187,NA,NA,10,-70.191965107947,161.890779530962,31.0882402184389,2.12566667248767e-08
"3653",1.5835006603802,NA,NA,-0.208775921415539,NA,NA,NA,0.7389010054834,NA,NA,"+",0.0612202196751202,-0.116192129169622,NA,NA,11,-69.0353919365098,161.891473528192,31.0889342156684,2.12492919705579e-08
"6533",1.08645128608523,NA,NA,-0.209126810254802,NA,NA,NA,NA,-0.0609569303359188,"+",NA,NA,-0.137552938703048,0.147719116668544,NA,12,-67.8635079095241,161.893682485715,31.0911431731914,2.12258355348314e-08
"1414",1.16092110423822,0.138258938192364,NA,-0.215936237712229,NA,NA,NA,NA,-0.0443330835031086,"+",NA,0.0678559902199382,NA,NA,NA,12,-67.8641968435386,161.895060353744,31.0925210412203,2.12112173707998e-08
"9478",1.14418414910088,0.134123015118272,NA,-0.204445618198714,NA,NA,NA,NA,NA,"+",NA,0.0741359490812279,NA,NA,-0.0645295977757099,12,-67.8651224223482,161.896911511363,31.0943721988394,2.11915938004578e-08
"8450",1.13496424949183,0.168143755513957,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,-0.0628596887915181,10,-70.1959201268145,161.898689568697,31.0961502561739,2.11727622382046e-08
"11013",1.01533801841845,NA,NA,-0.267878349106755,NA,NA,NA,NA,NA,"+","+",NA,-0.0987121897912693,NA,-0.00995067435265634,12,-67.8667252985779,161.900117263822,31.0975779512989,2.11576535067961e-08
"9314",1.6953256473392,0.0312019444882377,NA,NA,NA,NA,0.21198025947325,0.746809991996993,NA,NA,NA,0.158285289924384,NA,NA,-0.069219191404829,11,-69.0405813706847,161.901852396542,31.0993130840182,2.1139305798443e-08
"2326",1.11764291149602,0.136853872708772,NA,-0.21652932547573,NA,0.0614082859575913,NA,NA,NA,"+",NA,NA,-0.0393250474877506,NA,NA,12,-67.8739978184859,161.914662303638,31.1121229911148,2.10043422059193e-08
"2126",1.68710164716044,0.157097378695184,NA,-0.175965200438207,-0.042011460585259,NA,NA,0.738305854629496,NA,NA,NA,NA,-3.95712713398725e-05,NA,NA,11,-69.0490201837711,161.918730022715,31.1161907101911,2.09616657378637e-08
"8470",1.12067102105893,0.162770716092223,NA,-0.193273563706117,NA,0.0727234622998714,NA,NA,NA,"+",NA,NA,NA,NA,-0.0468510267349406,12,-67.8794727002017,161.92561206707,31.1230727545466,2.08896601386582e-08
"4690",1.62842931369865,0.147473853835362,NA,NA,NA,-0.00447023215450422,NA,0.708678164674682,NA,NA,"+",NA,NA,0.121110528005241,NA,11,-69.054190788108,161.929071231388,31.1265319188649,2.08535609823989e-08
"8469",1.11931064983483,NA,NA,-0.245409218299418,NA,0.00937385744062336,NA,NA,NA,"+",NA,NA,NA,NA,-0.0158002981875782,11,-69.0608721804904,161.942434016153,31.1398947036296,2.07146945859423e-08
"601",1.58962406192014,NA,NA,NA,-0.145817996823723,0.00845564480015901,NA,0.777126405033446,NA,NA,"+",NA,NA,NA,NA,10,-70.2219645669803,161.950778449029,31.1482391365057,2.06284484405849e-08
"3177",1.69731031693887,NA,NA,NA,-0.0752662878267145,NA,0.226862102678581,0.727703354237575,NA,NA,NA,0.13381256498216,0.0442159895732277,NA,NA,11,-69.0661384721564,161.952966599485,31.1504272869617,2.06058917077845e-08
"1130",1.68695603582861,0.0104772766554859,NA,NA,-0.0677706228196716,NA,0.202964945226497,0.739074868066141,NA,NA,NA,0.135719223747876,NA,NA,NA,11,-69.0665873513606,161.953864357894,31.15132504537,2.05966442271699e-08
"5441",1.24996874969442,NA,NA,NA,NA,NA,NA,0.151902518264331,NA,"+",NA,-0.103920728924372,NA,0.254851655785492,NA,11,-69.0666516007989,161.95399285677,31.1514535442467,2.05953209468571e-08
"1621",1.61501533709013,NA,NA,-0.218079988625753,NA,-0.112760784440654,NA,0.684327531343125,NA,NA,"+",0.0881068253088054,NA,NA,NA,11,-69.0673203014582,161.955330258089,31.1527909455653,2.05815534458435e-08
