"","2.5 %","97.5 %","Estimate","Std. Error","df"
"1",0.569329157024367,1.01882888015439,0.794079018589379,0.114670403812422,NA
"2",0.179502614398632,0.356587699171064,0.268045156784848,0.0451755966357691,NA
"3",0.153244637220841,0.416645380019773,0.284945008620307,0.0671953017699823,NA
"4",-0.0162075080062081,0.274892400851622,0.129342446422707,0.0742615454044027,NA
