"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4901",1.65081096787169,NA,NA,-0.0273382383196398,NA,NA,0.0670931297875281,NA,NA,"+","+",NA,NA,0.0393951426084228,NA,12,-40.4706587841275,107.107984234922,30.5246123092576,8.18606297050105e-08
"1127",1.82194668931656,NA,0.331037750952712,0.0104915686633572,NA,NA,0.0245615821854419,0.153822325984473,NA,NA,NA,-0.0823077803154258,NA,NA,NA,11,-41.6463275008218,107.113344656816,30.5299727311521,8.1641519710795e-08
"13089",1.64441993348774,NA,NA,NA,NA,NA,0.0737320490784043,NA,NA,"+","+",NA,NA,0.0611801481102549,-0.0227395995524558,12,-40.4739779265462,107.114622519759,30.531250594095,8.15893730353249e-08
"1861",1.66532099444674,NA,NA,-0.0575390694105826,NA,NA,NA,0.022600968012799,NA,"+","+",0.0224666835102398,NA,NA,NA,12,-40.4892005979779,107.145067862622,30.5616959369584,8.03567703724257e-08
"9029",1.66500998753566,NA,NA,-0.0631977965294869,NA,NA,NA,0.0386781370844611,NA,"+","+",NA,NA,NA,0.0216245948292753,12,-40.4913392257087,107.149345118084,30.56597319242,8.01851007890462e-08
"12548",1.76051830581522,0.127883924271218,0.222809662147368,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0429773147128003,-0.0116071296017595,12,-40.4939518734008,107.154570413468,30.5711984878043,7.99758788012071e-08
"10500",1.75223846602168,0.107257190333077,0.208885215432134,NA,NA,NA,NA,NA,NA,"+",NA,NA,-0.0418282760139467,NA,-0.0223013063988444,12,-40.4957057444242,107.158078155515,30.5747062298511,7.98357343583701e-08
"13121",1.64711050145601,NA,NA,NA,NA,NA,NA,-1.90763806224334e-05,NA,"+","+",NA,NA,0.0679594001320279,-0.0259640127191601,12,-40.5008735150447,107.168413696756,30.585041771092,7.94242258026092e-08
"10825",1.70904088237182,NA,NA,NA,-0.107368860729867,NA,NA,0.280355577194257,NA,NA,"+",NA,-0.0309648230153948,NA,0.104014242159366,11,-41.6868031105482,107.194295876269,30.6109239506048,7.84030118305095e-08
"8523",1.77790888602763,NA,0.25869840984843,NA,-0.101001351688325,NA,NA,-0.0140800005063884,NA,"+",NA,NA,NA,NA,0.0209863883145285,12,-40.5149171114607,107.196500889588,30.613128963924,7.83166196205759e-08
