"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"1670",1.58030304434244,0.24664285303739,NA,-0.102179263844725,NA,NA,NA,NA,0.117417893478841,NA,"+",0.560627658290509,NA,NA,NA,11,-133.12889299912,290.078475653413,53.4002220297079,1.23256395280674e-13
"4101",1.58910396193374,NA,NA,0.0720132049993337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627560043668726,NA,8,-136.562482192114,290.097937357202,53.419683733497,1.22062822212737e-13
"11793",1.57443247102598,NA,NA,NA,NA,-0.07866502946442,NA,NA,NA,NA,"+",0.488656398598886,0.0578301962843042,NA,0.301930124898699,11,-133.148881036188,290.118451727549,53.4401981038442,1.20817200449984e-13
"5637",1.57871243331302,NA,NA,-0.0127505460460439,NA,NA,NA,NA,NA,NA,"+",0.450029639489602,NA,0.227158977161718,NA,10,-134.308568070076,290.12398545522,53.4457318315153,1.204833777413e-13
"5641",1.58248642861672,NA,NA,NA,-0.0496923669165461,NA,NA,NA,NA,NA,"+",0.451040011405512,NA,0.233301700416181,NA,10,-134.311035629247,290.128920573562,53.450666949857,1.20186444378607e-13
"7173",1.58292945598249,NA,NA,-0.0117825378237924,NA,NA,NA,NA,NA,NA,NA,0.447989194500689,0.0284766731202134,0.221233046841154,NA,10,-134.319475980094,290.145801275257,53.4675476515522,1.19176297614333e-13
"1558",1.58638747855882,0.221948464972832,NA,-0.167924501079716,NA,-0.114333323898572,NA,NA,NA,NA,"+",0.672970027737601,NA,NA,NA,11,-133.177750999569,290.176191654311,53.4979380306062,1.17379080294251e-13
"1201",1.56573601942456,NA,NA,NA,NA,-0.0608507051625535,0.128302840386283,NA,0.157394851986755,NA,NA,0.616638332380587,NA,NA,NA,10,-134.337230374443,290.181310063955,53.5030564402502,1.17079067247119e-13
"8246",1.50117455737397,0.407016496997859,NA,-0.454727559265295,NA,-0.147694713000639,-0.241026778619335,NA,NA,NA,NA,NA,NA,NA,0.618885998181446,11,-133.181062208595,290.182814072362,53.5045604486571,1.16991056392829e-13
"1190",1.56358552386572,0.265604785489816,NA,-0.111586214511565,NA,NA,-0.0345807484527531,NA,0.102567487831939,NA,NA,0.551252724247158,NA,NA,NA,11,-133.186631687259,290.19395302969,53.5156994059856,1.16341288314665e-13
"3121",1.60884545918247,NA,NA,NA,NA,-0.072887995994373,0.150966893423863,NA,NA,NA,NA,0.670995029284306,0.142512760307991,NA,NA,10,-134.347201756126,290.201252827321,53.5229992036161,1.15917428377769e-13
"4122",1.57820099454869,0.294551846708703,NA,NA,0.0835685782997344,-0.0946149866383077,NA,NA,NA,NA,NA,NA,NA,0.668884776667351,NA,10,-134.351014102695,290.208877520458,53.5306238967535,1.15476352269154e-13
"5133",1.58128990362229,NA,NA,-0.00131190731329573,-0.0496457993903182,NA,NA,NA,NA,NA,NA,0.450798984985557,NA,0.233373926968871,NA,10,-134.352926843103,290.212703001275,53.5344493775702,1.15255687088836e-13
"2706",1.63011997207762,0.533339418792497,NA,NA,NA,0.0891418747216975,NA,NA,0.497073621669407,NA,"+",NA,0.550790584303116,NA,NA,11,-133.196953661652,290.214596978477,53.5363433547725,1.15146592930562e-13
"2198",1.6151881319547,0.519039580099245,NA,-0.041886097131906,NA,0.0672381934736472,NA,NA,0.499740423258943,NA,NA,NA,0.54030034823805,NA,NA,11,-133.200995852735,290.222681360643,53.5444277369382,1.14682087841035e-13
"3617",1.59301957746318,NA,NA,NA,NA,NA,0.166827259591304,NA,NA,NA,"+",0.646028321225524,0.139999582807471,NA,NA,10,-134.362802559175,290.232454433418,53.5542008097129,1.1412305662141e-13
"6145",1.58551147399844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0436727445700105,0.586226802933814,NA,8,-136.642448505254,290.257869983481,53.5796163597763,1.12681982308935e-13
"2694",1.61603882288801,0.493464392899285,NA,-0.0827020254503859,NA,NA,NA,NA,0.525352464068364,NA,"+",NA,0.533211637392524,NA,NA,11,-133.219911376546,290.260512408265,53.5822587845604,1.12533203783203e-13
"4609",1.57049285934444,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,0.600055647328327,NA,8,-136.658306560906,290.289586094785,53.6113324710797,1.10909159079254e-13
"5173",1.56524085688095,NA,NA,-0.0919607670589862,NA,-0.183906125714027,0.0584267698490006,NA,NA,NA,NA,0.483786584687837,NA,0.307897763743926,NA,11,-133.242968261587,290.306626178347,53.6283725546419,1.09968222511389e-13
"8845",1.48203904192479,NA,NA,-0.264121814972029,-0.181490546506693,NA,NA,NA,0.35372594738478,NA,"+",NA,NA,NA,0.532711549542711,11,-133.261298327792,290.343286310756,53.6650326870516,1.07970859534534e-13
"4138",1.58392369200509,0.393588357795763,NA,NA,0.119823200405211,NA,-0.086757968522082,NA,NA,NA,NA,NA,NA,0.588756563223913,NA,10,-134.436932564295,290.380714443659,53.7024608199538,1.05969074881061e-13
"14881",1.52306156601294,NA,NA,NA,NA,NA,0.179874321981753,NA,NA,NA,"+",NA,0.104207756713222,0.427563471446052,0.401196868312351,11,-133.281903559639,290.38449677445,53.7062431507455,1.05768859213757e-13
"2226",1.62539114802102,0.547051185827034,NA,NA,NA,0.0859979617814128,-0.0224699280101244,NA,0.48405350266675,NA,NA,NA,0.552138436355706,NA,NA,11,-133.28473048428,290.390150623733,53.7118970000278,1.05470280847494e-13
"10281",1.58442428389257,NA,NA,NA,-0.399510075948665,NA,0.133298096587152,NA,NA,NA,NA,NA,0.382819458266276,NA,0.721169632675609,10,-134.45316518057,290.413179676209,53.7349260525041,1.0426280562489e-13
"5149",1.56532825028068,NA,NA,-0.12046024688675,-0.0606000392813218,-0.217815349649985,NA,NA,NA,NA,NA,0.48247295023229,NA,0.305351604373235,NA,11,-133.30374055736,290.428170769892,53.749917146187,1.03484220487469e-13
"1193",1.56200073931418,NA,NA,NA,-0.00698920664401414,NA,0.140094361342174,NA,0.16209326359002,NA,NA,0.591438889644307,NA,NA,NA,10,-134.463867736668,290.434584788404,53.7563311646996,1.0315287722892e-13
"2190",1.61025354073766,0.492724920188466,NA,-0.0802963138181619,-0.0055900037785522,NA,NA,NA,0.52152660034025,NA,NA,NA,0.537898081389634,NA,NA,11,-133.307262475356,290.435214605884,53.7569609821792,1.03120398600519e-13
"2202",1.62401443579863,0.529850174647121,NA,NA,-0.0122558354459544,0.0858696469945106,NA,NA,0.493914142483668,NA,NA,NA,0.557571304501157,NA,NA,11,-133.314162105401,290.449013865975,53.7707602422698,1.02411354882546e-13
"14373",1.54470712288645,NA,NA,0.000681016219378916,NA,NA,0.178528553542142,NA,NA,NA,NA,NA,0.0926253056331155,0.432678432179922,0.399637150518445,11,-133.319225801502,290.459141258177,53.7808876344723,1.01894085656464e-13
