"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","Management","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"625",1.35542600380523,NA,NA,NA,NA,0.222078599818516,0.134836155917669,0.703043246662952,NA,NA,"+",NA,NA,NA,NA,10,-181.660344271032,384.827537857133,6.84552648711838,0.00241026104388814
"2637",1.39993257853835,NA,NA,-0.243980594252993,-0.097617062170115,NA,NA,0.57024010060328,NA,NA,"+",NA,0.229840470135,NA,NA,11,-180.536659422435,384.894008500043,6.91199713002777,0.00233147178874511
"4805",1.38731870978098,NA,NA,-0.207882362166641,NA,NA,NA,0.644920506640401,-0.198191050634964,NA,"+",NA,NA,0.190839820547109,NA,11,-180.542195496366,384.905080647904,6.92306927788923,0.00231860025032337
"1619",1.31372045407744,NA,0.36569264640857,NA,NA,0.267334980691224,NA,0.614776741021602,NA,NA,"+",-0.249548704585957,NA,NA,NA,11,-180.567948122021,384.956585899214,6.97457452919878,0.00225965249358877
"10821",1.39599969460796,NA,NA,-0.256209186849965,NA,NA,NA,0.604983869785706,NA,NA,"+",NA,0.202947162843713,NA,-0.100465142798367,11,-180.594590452341,385.009870559855,7.02785918984011,0.00220024497676917
"580",1.34733491512939,-0.0851081528945229,0.279792850308309,NA,NA,NA,NA,0.590123332736037,NA,NA,"+",NA,NA,NA,NA,10,-181.753184036923,385.013217388915,7.03120601890066,0.00219656613382799
"963",1.31797861924315,NA,0.378852892476592,NA,NA,NA,NA,0.794370432104423,-0.154905221051143,"+","+",NA,NA,NA,NA,12,-179.437449896972,385.04156646061,7.05955509059567,0.00216565045375364
"4689",1.38601595612058,NA,NA,NA,NA,0.117593897158213,NA,0.642406587641052,NA,NA,"+",NA,NA,0.118490891690221,NA,10,-181.772964678157,385.052778671382,7.07076730136703,0.0021535435570591
"1795",0.901462940914197,NA,0.454998719926363,NA,NA,NA,NA,NA,NA,"+","+",-0.166488746443081,NA,NA,NA,11,-180.62865655498,385.078002765132,7.09599139511681,0.00212655352232232
"3651",1.37543153925833,NA,0.36318279033403,NA,NA,NA,NA,0.529370730131877,NA,NA,"+",-0.215336459809805,0.300133312035921,NA,NA,11,-180.631171132783,385.083031920738,7.10102055072355,0.00212121285561253
"2757",1.39239794428795,NA,NA,-0.277527660046915,NA,NA,NA,0.602150211664356,-0.0852375700405932,NA,"+",NA,0.177579913898142,NA,NA,11,-180.631401407148,385.083492469468,7.10148109945294,0.00212072445090552
"587",1.35366010102888,NA,0.238104365575621,NA,-0.0779337751257703,NA,NA,0.629606569309916,NA,NA,"+",NA,NA,NA,NA,10,-181.795206596905,385.097262508878,7.1152511388633,0.00210617337098871
"4705",1.3739848798867,NA,NA,NA,NA,NA,0.118909878286111,0.661560309960095,NA,NA,"+",NA,NA,0.201893167031687,NA,10,-181.806988152401,385.120825619871,7.13881424985675,0.00208150497391809
